DATE,PLAYER,SOURCE,CHEST,SCORE
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Bruno,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alf,Rise of the Ancients event,Quick March Chest,10
2025-03-11 00:00:00,Fluxs,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Fluxs,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Fluxs,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Fluxs,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Fluxs,Rise of the Ancients event,Quick March Chest,10
2025-03-11 00:00:00,Iron Loyalty,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Iron Loyalty,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Iron Loyalty,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Iron Loyalty,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Iron Loyalty,Rise of the Ancients event,Quick March Chest,10
2025-03-11 00:00:00,Iron Loyalty,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Iron Loyalty,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Iron Loyalty,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Iron Loyalty,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Iron Loyalty,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Iron Loyalty,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Iron Loyalty,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Iron Loyalty,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Hausarzt,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Hausarzt,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Hausarzt,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Hausarzt,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Hausarzt,Rise of the Ancients event,Quick March Chest,10
2025-03-11 00:00:00,Hausarzt,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Hausarzt,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Hausarzt,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Hausarzt,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Hausarzt,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Hausarzt,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Hausarzt,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Hausarzt,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Mork vom Ork,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Mork vom Ork,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Mork vom Ork,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Mork vom Ork,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Mork vom Ork,Rise of the Ancients event,Quick March Chest,10
2025-03-11 00:00:00,Dexter,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Dexter,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Dexter,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Dexter,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Mork vom Ork,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Mork vom Ork,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Mork vom Ork,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Mork vom Ork,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Mork vom Ork,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Mork vom Ork,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Mork vom Ork,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Mork vom Ork,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Dexter,Rise of the Ancients event,Quick March Chest,10
2025-03-11 00:00:00,nobe,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,nobe,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,nobe,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,nobe,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,nobe,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,nobe,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,nobe,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,nobe,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,chipolatta,Level 15 Crypt,Infernal Chest,17
2025-03-11 00:00:00,Krümelmonster,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Krümelmonster,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Krümelmonster,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Krümelmonster,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Krümelmonster,Rise of the Ancients event,Quick March Chest,10
2025-03-11 00:00:00,chipolatta,Level 15 Crypt,Bone Chest,17
2025-03-11 00:00:00,Bruno,Mercenary Exchange,Merchant's Chest,20
2025-03-11 00:00:00,Hammerschlag1,Level 20 epic Crypt,Abandoned Chest,168
2025-03-11 00:00:00,Ragnar Ansgar,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Ragnar Ansgar,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Ragnar Ansgar,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Ragnar Ansgar,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Ragnar Ansgar,Rise of the Ancients event,Quick March Chest,10
2025-03-11 00:00:00,Snowweaver,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Snowweaver,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Snowweaver,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Snowweaver,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Snowweaver,Rise of the Ancients event,Quick March Chest,10
2025-03-11 00:00:00,Noch ein Cenn,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Noch ein Cenn,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Noch ein Cenn,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Noch ein Cenn,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Noch ein Cenn,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Noch ein Cenn,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Noch ein Cenn,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Noch ein Cenn,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Ragnar Ansgar,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Ragnar Ansgar,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Ragnar Ansgar,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Ragnar Ansgar,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Ragnar Ansgar,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Ragnar Ansgar,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Ragnar Ansgar,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Ragnar Ansgar,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Roin,Level 15 Crypt,Fire Chest,17
2025-03-11 00:00:00,Hammerschlag1,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Hammerschlag1,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Hammerschlag1,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Hammerschlag1,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Pink Rektalforscher,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Pink Rektalforscher,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Pink Rektalforscher,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Pink Rektalforscher,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Snowweaver,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Snowweaver,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Snowweaver,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Snowweaver,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Snowweaver,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Snowweaver,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Snowweaver,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Snowweaver,Rise of the Ancients event,Ancients' Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
2025-03-11 00:00:00,Alisea,Epic Ancient squad,Golden Chest,10
